id_hotel,fecha,compset_adr,compset_occ_pct,compset_revpar,fuente_dato
H01,2021-01-01,125.56785460347373,0.8327500072434706,104.56663183058981,STR_Global
H01,2021-01-02,111.74386848806887,0.5546065241548528,61.97387849778486,STR_Global
H01,2021-01-03,122.42676028183702,0.8031616510212273,98.32847891714023,STR_Global
H01,2021-01-04,131.27783645188788,0.5072045730035308,66.58471898240715,STR_Global
H01,2021-01-05,112.36379921297042,0.5743186887373967,64.5326298255453,STR_Global
H01,2021-01-06,120.59415435917371,0.6064847850358381,73.13851978310215,STR_Global
H01,2021-01-07,122.68446947333712,0.6019301990693147,73.84748713279907,STR_Global
H01,2021-01-08,116.7926842390486,0.6022506269873263,70.33846731049985,STR_Global
H01,2021-01-09,112.79217077180064,0.7748115864875547,87.39268077907404,STR_Global
H01,2021-01-10,109.11480990527994,0.7073450991017148,77.18182602591502,STR_Global
H01,2021-01-11,109.56123823164671,0.559683443290552,61.3196110646645,STR_Global
H01,2021-01-12,117.249996060958,0.6971508762459387,81.74093749372973,STR_Global
H01,2021-01-13,113.78461118462428,0.5808128389677522,66.08756305298347,STR_Global
H01,2021-01-14,127.99667788166795,0.7134988302239174,91.32547994111764,STR_Global
H01,2021-01-15,112.3736661069135,0.6368712126506343,71.56755300350748,STR_Global
H01,2021-01-16,112.99059990883654,0.6488045560719357,73.30881601415439,STR_Global
H01,2021-01-17,128.21483459027996,0.5109596523594455,65.51260730957326,STR_Global
H01,2021-01-18,130.23981277905105,0.638302582600635,83.13240885429147,STR_Global
H01,2021-01-19,121.6906553857296,0.6142892690820424,74.75326375101454,STR_Global
H01,2021-01-20,128.26881236827566,0.8364102085222722,107.28534409985366,STR_Global
H01,2021-01-21,122.08202797593236,0.688892246336178,84.10136248961616,STR_Global
H01,2021-01-22,111.38218139939431,0.689943629105387,76.84742645237264,STR_Global
H01,2021-01-23,131.68528647841242,0.5260927252879198,69.27867124374845,STR_Global
H01,2021-01-24,108.13253081096646,0.5695504885369603,61.586935750123864,STR_Global
H01,2021-01-25,125.49617203298371,0.747400070346666,93.79584780568932,STR_Global
H01,2021-01-26,116.60317748506255,0.5259156281069316,61.323433326320696,STR_Global
H01,2021-01-27,122.95915504386139,0.8020861990564577,98.62384130832446,STR_Global
H01,2021-01-28,115.46357572117589,0.5222454226001083,60.30032389742511,STR_Global
H01,2021-01-29,123.30137931252511,0.7553621624183224,93.13719650667078,STR_Global
H01,2021-01-30,110.87026190251923,0.6652752238066822,73.75923830070396,STR_Global
H01,2021-01-31,121.47065274166793,0.766274767015914,93.0798961288926,STR_Global
H01,2021-02-01,120.54558790516785,0.6728284587275367,81.10650211663888,STR_Global
H01,2021-02-02,110.58939424783931,0.5088966943604333,56.27857716404814,STR_Global
H01,2021-02-03,115.54454354583184,0.7227436439423232,83.50908443996694,STR_Global
H01,2021-02-04,113.983013499573,0.8176482658741325,93.1980133270337,STR_Global
H01,2021-02-05,113.49115597179895,0.7644428984900671,86.75750822407028,STR_Global
H01,2021-02-06,111.86931089409612,0.6014130085198188,67.27965882585728,STR_Global
H01,2021-02-07,110.5318622359265,0.6034717900431998,66.70286076032292,STR_Global
H01,2021-02-08,117.9962387488888,0.5764541530258918,68.0194218682316,STR_Global
H01,2021-02-09,110.93011091281616,0.6135207573518459,68.05792566035524,STR_Global
H01,2021-02-10,114.53117398523126,0.8173899545410139,93.61663109731714,STR_Global
H01,2021-02-11,116.46165255202006,0.5001821319483606,58.25203766369862,STR_Global
H01,2021-02-12,120.81814606501062,0.5576295486000296,67.37176825292431,STR_Global
H01,2021-02-13,114.46589601116452,0.7423526115115946,84.9740568329026,STR_Global
H01,2021-02-14,113.25034126975369,0.5589018647605257,63.29582692043126,STR_Global
H01,2021-02-15,109.55741393061555,0.6413426598703142,70.263843258774,STR_Global
H01,2021-02-16,124.71130254815493,0.5864066219935105,73.1315336516742,STR_Global
H01,2021-02-17,131.94577164117462,0.55183042548369,72.81169130552318,STR_Global
H01,2021-02-18,117.86488831963754,0.8418152345414285,99.22045860499496,STR_Global
H01,2021-02-19,123.22443227283274,0.620774936809339,76.49463915753442,STR_Global
H01,2021-02-20,118.7467959497542,0.6858271041609978,81.43977119461682,STR_Global
H01,2021-02-21,109.94047983198517,0.7074438533577877,77.77671669234374,STR_Global
H01,2021-02-22,127.27535415311752,0.584755978397099,74.42502424364352,STR_Global
H01,2021-02-23,117.57178661866928,0.844198099313195,99.25387879633713,STR_Global
H01,2021-02-24,111.61722105517032,0.7794207937445929,86.99678303038654,STR_Global
H01,2021-02-25,128.60061131552928,0.7435344823768086,95.61898896783322,STR_Global
H01,2021-02-26,125.06758877851244,0.5770843666479419,72.1745502584331,STR_Global
H01,2021-02-27,110.30823722619411,0.6220330955521053,68.6153742667055,STR_Global
H01,2021-02-28,130.48151972968162,0.6353573712051881,82.9023953663084,STR_Global
H01,2021-03-01,110.72336450977414,0.6193732228675904,68.5790871231618,STR_Global
H01,2021-03-02,113.48520052313519,0.7435245397707788,84.37903148975865,STR_Global
H01,2021-03-03,120.39926139050434,0.8437589201653024,101.58795077955192,STR_Global
H01,2021-03-04,131.17006443093106,0.8486887949152735,111.32256391084566,STR_Global
H01,2021-03-05,112.5289706001931,0.8089227201162689,91.02724098979185,STR_Global
H01,2021-03-06,128.31986741371935,0.7451252404904699,95.61437206635284,STR_Global
H01,2021-03-07,129.30648237026304,0.6415778444927666,82.96017423805529,STR_Global
H01,2021-03-08,126.84817562673464,0.8274722479773315,104.96334503767747,STR_Global
H01,2021-03-09,116.93478639748184,0.7032403175027591,82.23325631328244,STR_Global
H01,2021-03-10,111.85939323401998,0.5017715543461765,56.12786161125438,STR_Global
H01,2021-03-11,123.64707022806242,0.7421633191924426,91.76632004887986,STR_Global
H01,2021-03-12,113.69397809992321,0.7492627274716375,85.18666012824909,STR_Global
H01,2021-03-13,123.59118957713316,0.7612719917913084,94.08651105724137,STR_Global
H01,2021-03-14,121.63940648005132,0.7301645123051201,88.81677790959094,STR_Global
H01,2021-03-15,114.36485682436141,0.6287005310708017,71.90124622131222,STR_Global
H01,2021-03-16,117.43434539200226,0.840553694163356,98.70987284090297,STR_Global
H01,2021-03-17,127.07547128499957,0.720898519099042,91.60851906316903,STR_Global
H01,2021-03-18,119.82042465165274,0.7019163596192257,84.10391627951782,STR_Global
H01,2021-03-19,114.73853669858055,0.7528582403415269,86.38185283825506,STR_Global
H01,2021-03-20,112.25065630576918,0.7259153035675088,81.48446924785453,STR_Global
H01,2021-03-21,129.20385653439024,0.5978461196288655,77.24402427016985,STR_Global
H01,2021-03-22,115.93800731209234,0.8335751464583836,96.64304142527052,STR_Global
H01,2021-03-23,131.5279580091851,0.7003023642097934,92.10933995351877,STR_Global
H01,2021-03-24,112.58186474760831,0.6069939567505136,68.33651154150193,STR_Global
H01,2021-03-25,116.94448481025718,0.6698479559967105,78.33502411523914,STR_Global
H01,2021-03-26,130.32040403545997,0.7954745992542089,103.66657117475411,STR_Global
H01,2021-03-27,124.10744440377721,0.573121551165376,71.12865104786346,STR_Global
H01,2021-03-28,115.08697412205453,0.5889572771744086,67.78131091716686,STR_Global
H01,2021-03-29,111.2789119546087,0.797034428223636,88.69312396308987,STR_Global
H01,2021-03-30,115.11624344754716,0.6934869919177677,79.83161738931292,STR_Global
H01,2021-03-31,122.67632906077634,0.5896724302580603,72.33884909240548,STR_Global
H01,2021-04-01,123.06946595876727,0.5018147019708954,61.758067381816055,STR_Global
H01,2021-04-02,117.52281185313333,0.5248293209499747,61.6794175410116,STR_Global
H01,2021-04-03,108.66280252496891,0.8103160021327309,88.05120772257122,STR_Global
H01,2021-04-04,124.12862724708481,0.6534659430563304,81.11383046430399,STR_Global
H01,2021-04-05,131.56418131945276,0.5542645658547105,72.9213638410569,STR_Global
H01,2021-04-06,114.00603265238074,0.8011416164090863,91.33497727951539,STR_Global
H01,2021-04-07,120.88997825271973,0.606142930135628,73.27660564213589,STR_Global
H01,2021-04-08,114.51702997967381,0.7897541513256561,90.44029982393201,STR_Global
H01,2021-04-09,109.24036130804659,0.5298716127478188,57.88336642344907,STR_Global
H01,2021-04-10,123.29831763595698,0.6892222925635373,84.97994915028148,STR_Global
H01,2021-04-11,120.3912083592287,0.8415482278118871,101.31500803884056,STR_Global
H01,2021-04-12,114.49997403028978,0.7783151681690463,89.11706654273642,STR_Global
H01,2021-04-13,108.60841784197099,0.5274597334697931,57.28656712750195,STR_Global
H01,2021-04-14,124.5239976183688,0.6499100662290377,80.9293995392586,STR_Global
H01,2021-04-15,118.6164535135465,0.8203248046692682,97.30401905906136,STR_Global
H01,2021-04-16,112.38878393057537,0.5328556515284522,59.886998685817176,STR_Global
